date,username,tweet,keyword
2022-06-28 06:20:19+00:00,kaivanotes,"@mdoyeon HAHAHAH GROGI YAH… mana meongmu, kak, makin gendut ya? Ameeen, semoga deh. 🤲🏻
Hehehe namanya juga baru puber.",gendut
2022-06-28 06:19:55+00:00,migugyuuu,@yourpetsfess ini bagus bgttt dulu kucingku pas masih kitten suka aku kasih makan ini dan jadi gendut bgtt mam nya banyak,gendut
2022-06-28 06:14:49+00:00,ratriBE,@tanyakanrl Gendut itu ga selamanya kan? Bisa dirunah asal kamu niat dan konsisten. Jgn jadiin gendut sbg tameng ke… https://t.co/cP1045cK5P,gendut
2022-06-28 06:14:11+00:00,MunahKurniawan,ga urus kamu gendut,gendut
2022-06-28 06:13:18+00:00,ratriBE,@tanyakanrl Km dah ngerasa pola pikirmu aneh? Yuk diurai. Km ngerasa ga ada kelebihan? Pdhl km jg bilang banyak tem… https://t.co/ogHu62T5G7,gendut
2022-06-28 06:12:30+00:00,fan4adventure,"@fioIivy 😅 byk bgt, sebulan lgsg gendut",gendut
2022-06-28 06:09:06+00:00,HUNiverse_,"Duo hobi makan tapi ga gendut gendut :"") https://t.co/ZoGDZJ7apy",gendut
2022-06-28 06:05:57+00:00,Armando_christ,"@0GEKKK @TimpalBali Gapapa gendut,tetep muat di hati ku kok ☺️",gendut
2022-06-28 06:05:24+00:00,kidartdesign,@isusemasaviral ntah kalau aku bayar je... buat apa nak gaduh benda nak makan masuk dlm perut.. gendang gendut tali… https://t.co/lKBvcIMylL,gendut
2022-06-28 05:58:50+00:00,skskdktm,@checkstuffz saya tim kalo pake oversize malah keliatan lebih gendut🙂,gendut
2022-06-28 08:48:35+00:00,Liberalboy23,@hanifandiskyad1 @abigailimuriaa @holywingsindo Pov gw simpelnya meminta agar orng2 kyk abigayl ini jgn begitu lgi… https://t.co/50voBbikfu,tolol
2022-06-28 08:48:27+00:00,Crushpalingoke,@Layulagi Emang udh punya dr lama tolol,tolol
2022-06-28 08:48:09+00:00,liez_iend,@ketololan_tolol Baca komen.. Koq banyak jg yg awet ya,tolol
2022-06-28 08:48:04+00:00,aladinmovic2000,"@Dennysiregar7 @ganjarpranowo Ga punya prestasi nekat nyapres, mainanya radikal radikul. Buzzerrrp tolol",tolol
2022-06-28 08:47:56+00:00,penikmatkudapan,"Bukan TOLOL tapi mau piknik gak punya duit, nyalain rejim, mau ganti HP duit kaga ada, lagi lagi salah rejim, dah h… https://t.co/DSFfdRttMT",tolol
2022-06-28 08:47:44+00:00,KangQung,@semangatwae @ketololan_tolol Hati2 nder earphone lu ga lama lagi jd kupu2,tolol
2022-06-28 08:47:37+00:00,vittosusetyo,@hobigalauuu Cuma orang tolol yg gasuka Cokelat..,tolol
2022-06-28 08:47:32+00:00,kyungslo,@ketololan_tolol saran wireless earphone yg 20k bang,tolol
2022-06-28 08:47:12+00:00,jaygengmo,Lucu bgt gue lg menikmati hidup tbtb dituduh hate speech ke NGL nya mantannya mantan gue WKWKWKWK ADUH TOLOL,tolol
2022-06-28 08:47:09+00:00,kngdoojoon,@romuanoff kocak bgt anying opininy kyk org tolol,tolol
2022-06-28 08:47:03+00:00,latifahdm__,"@ketololan_tolol gw emg tolol, ya maap",tolol
2022-06-28 08:46:51+00:00,alisthaaa_,"@ketololan_tolol Aku yg 9k malah trs original lagi merk oase/olike dah setaun lbih, awet kok 😅😅",tolol
2022-06-28 08:46:37+00:00,gerasya8,"@ketololan_tolol EnaK ajaa lu, gw beli yang 20.000 awet ampe 2 minggu doang",tolol
2022-06-28 08:46:34+00:00,Stopsuggest1,@ketololan_tolol Tidak dengan vido,tolol
2022-06-28 08:46:26+00:00,jstuffluhv,kok gue pny cwok tolol y,tolol
2022-06-28 08:46:26+00:00,ryofahri2,@manusia_murtad @__anomali__ @74bidadari @AswantGardapati @AkhmadAli1402 @NPingitz @pordylr @Botsun @mx00711… https://t.co/0z4a7VBodD,tolol
2022-06-28 08:46:20+00:00,ODDLYKNOW,orang goblok otaknya pendek pdhl kl lu ngincer 1 member ya ikut sharing aja tolol https://t.co/9cfqOEiO4z,tolol
2022-06-28 08:46:15+00:00,Liberalboy23,@hanifandiskyad1 @abigailimuriaa @holywingsindo Nggak dong tolol! Kan di twit itu si abigayl menunjukkan ketidak-su… https://t.co/lDbhN1glTc,tolol
2022-06-28 08:46:14+00:00,panggilajadila,"@Askrlfess Gatau ya aku gedeg sm modelan cewe2 kek gini menye2 gajelas minta sesuatu yg aneh, ya kalo lo laper cari… https://t.co/uqosPh4OBX",tolol
2022-06-28 08:45:39+00:00,AleVanillatte,"@ketololan_tolol Pernah nyesel beli earphone 80k keatas
Eh punya adek yang harga 40k lebih awet &amp; enak bet",tolol
2022-06-28 08:45:13+00:00,N4D0NGIE,wkwkwkwkwk bisa bisanya juga nyolong gambar dari nana fansite.. tolol. https://t.co/OZPburmAmS,tolol
2022-06-28 08:45:03+00:00,AleVanillatte,"@kebohejoreborn @ketololan_tolol Pernah nyesel beli earphone 80k keatas
Eh punya adek yang harga 40k lebih awet &amp; enak bet",tolol
2022-06-28 08:45:02+00:00,320921K,@ketololan_tolol Gue merek robot cuman 30K. Bagus,tolol
2022-06-28 08:45:00+00:00,yeolliyeol69,"@UNSfess_ Sleepcall bisa sampai 8 jam, gatau bahas apaan random. Siap² dari pagi buat date, naik gojek 1 jam 15 men… https://t.co/nM732dVkfr",tolol
2022-06-28 08:44:51+00:00,taytawanreal,"udh dikasih previlege tp masih tolol, skip. bodo amat gw lg sensi kontol.",tolol
2022-06-28 08:44:43+00:00,ggukidoll,@ketololan_tolol aku beli goceng warna ungu lucu banget awet sih,tolol
2022-06-28 08:43:43+00:00,kurbokur,"Ketololan hari ini td ke indomaret udah sampe kasir dengan pedenya lupa bawa uang bawa debit alhasil balik dlu ke kosan, tolol..",tolol
2022-06-28 08:43:39+00:00,wermmingscv,"@ketololan_tolol pernah beli harga 7k, suaranya enak sih tp ga awet",tolol
2022-06-28 08:43:24+00:00,FariedAshari,@Dennysiregar7 @ganjarpranowo TOLOL LU GAK KELAR KELAR !,tolol
2022-06-28 08:42:31+00:00,kidbuc,"Perlunya polisi ampe s1 ya begini, tolol bgt anjir masa gabisa jawab pertanyaan yang ditilang :) Jabatannya aja kat… https://t.co/ARsszAsMRJ",tolol
2022-06-28 08:42:29+00:00,mahardikats,Klaus emang tolol https://t.co/01VPWOTi87,tolol
2022-06-28 08:42:27+00:00,sabilatetsuro,"@ketololan_tolol Beli 40 rb gw, dan ga nyesel karena awet wkwk",tolol
2022-06-28 08:42:19+00:00,FranditaR,@ketololan_tolol Kenapa,tolol
2022-06-28 08:42:18+00:00,Jgn_Marah2,@Xeexar_a @ketololan_tolol Thank's for infonya kak,tolol
2022-06-28 08:42:17+00:00,nzoura_,@tosweetienjun Iya elah jujur gue capek bgt pdhl emg readersnya yg tolol halu kaga realistis 😭😭😭😭😭,tolol
2022-06-28 08:42:11+00:00,pangestooo,"@ketololan_tolol 15k 
baru seminggu udh mati sebelah",tolol
2022-06-28 08:42:05+00:00,kimdo0younq,"Mff ya gw katain tolol, habisnya emang beneran tolol sih",tolol
2022-06-28 08:41:34+00:00,KhabKhunKap,"@artbycha @kebeleteeq @ketololan_tolol Aku always beli earphone nya samsung yg model lama, lgsg beli ke samsungnya,… https://t.co/9BBKWFtRw1",tolol
2022-06-28 08:41:07+00:00,efdayz,@parahcoyy @ketololan_tolol @meggummiie beliin dong mangkanya,tolol
2022-06-28 08:40:54+00:00,FahmiSM_,"@ketololan_tolol Pernah beli di nice so harga 12rb karna kepepet mau gowes tp earphone ketinggalan di Bekasi, niat… https://t.co/a2zSX61Tm4",tolol
2022-06-28 08:40:41+00:00,orangsuksespt4,"Kok tolol sih anjirrrr, di mereka nggk ada translate nya apa gimana?",tolol
2022-06-28 08:40:26+00:00,kinderrjoyx,wkwkw keliatan makin tolol nya hehe :),tolol
2022-06-28 08:40:22+00:00,oxiece,"@sakhajntr tolol bgt anjing, uda sore",tolol
2022-06-28 08:40:19+00:00,mbakbungaa,@ketololan_tolol ERphone gue 25k dan bagus ya ajigg,tolol
2022-06-28 08:39:58+00:00,siubicilembu,@Askrlfess gamau lah tolol aja kalo smp iya,tolol
2022-06-28 08:39:56+00:00,depapape,"@ketololan_tolol Lah saya beli 10k an dicounter jg lumayan enak, ga terlalu cempreng awet setaunan br mati",tolol
2022-06-28 08:39:54+00:00,m_gibral,@BukanAbbas @ketololan_tolol Gua mah beli yang di bis 15 rebu wkwk,tolol
2022-06-28 08:39:43+00:00,TheBest97311628,@GunRomli Tolol tolol... Otak lo ud kbanyakan maksiat @GunRomli,tolol
2022-06-28 08:39:42+00:00,Buronan_Rezeki,@tetapcinta13 @EitssK @ketololan_tolol Wkwk di market place merek ginian bisa dapet 4700,tolol
2022-06-28 08:39:39+00:00,phenomensz,@akun_kotor69 @urmeowsaurus @kerjadarirumahq @AvocadomiL @SeputarTetangga apalagi yg suka nonton bokep itu mah otak… https://t.co/9lmklRGtXU,tolol
2022-06-28 08:39:27+00:00,alfridharyadi,"@ruhutsitompul Partai pendukung kadrun, ya pasti ditinggalin, kadrun2 tolol cuma seupil dinegeri ini",tolol
2022-06-28 08:39:19+00:00,miepentil,"Gue dalam hati ""itu yang terakhir""
Besoknya diulangin, dalam hati lagi ""yakin deh, itu chat terakhir""
Besoknya ulan… https://t.co/nKgXzSJWGh",tolol
2022-06-28 08:39:14+00:00,matcaacii,@ifulostt @ketololan_tolol Oase bgus murce lg,tolol
2022-06-28 08:38:52+00:00,gitarlistrik,@ketololan_tolol Lah gue beli 7500 ._.,tolol
2022-06-28 08:38:16+00:00,duchessino,@ketololan_tolol T-tapi gw pernah beli 20k an😭😭,tolol
2022-06-28 08:38:09+00:00,xdwmls,Tolol banget dehh,tolol
2022-06-28 08:38:05+00:00,suhflowerpia,Jgn kebanyakan main hp ya. Km udah tolol banget soalnya😡 https://t.co/gILxVSLXR9,tolol
2022-06-28 08:37:41+00:00,KKhosyiin,@Robit48123387 @_almoona61 @Muhammad_Saewad Kalo saya pinter 😁 berarti loe tolol,tolol
2022-06-28 08:37:24+00:00,rrzzzkyy,"@ffcknn @kimdo0younq ini mereka udah saling mengkoreksi gameplay masing masing udah bilang sorry juga, lu nya ngapa… https://t.co/46Q3e88y2X",tolol
2022-06-28 08:37:16+00:00,fh_bangtan98,Ni ko jadi rame gua kaya orang tolol🙂👍,tolol
2022-06-28 08:37:07+00:00,mtraafka,Dia ga mikirin lu tolol bgt si muti,tolol
2022-06-28 08:36:59+00:00,cowojaemin,@AREAJULID Bego yg wajib itu sholat tolol,tolol
2022-06-28 08:36:46+00:00,adarmawan01,@Mdy_Asmara1701 Yg pinter sapa yg tolol sapa...,tolol
2022-06-28 08:36:42+00:00,zaaadfah,"@ketololan_tolol Ada yang tebus murah 10k an aja ga mau
https://t.co/capzXiIGPS https://t.co/BQkTOTHlbm",tolol
2022-06-28 08:36:40+00:00,cheetahurs,"@ketololan_tolol Pernah yang 7rebuan :""",tolol
2022-06-28 08:36:36+00:00,delleeeeee,ngakak bgt anjinggg ini org tolol napa kelakuannya makin lama makin aneh dah 😭 https://t.co/C3iFwEmAmh,tolol
2022-06-28 08:36:31+00:00,miemorstat,@ketololan_tolol 7 rb lahh,tolol
2022-06-28 08:35:58+00:00,Ewwok3,@GunRomli Jing mungkin lebih susah beli minyak goreng pakai nik.. dari pada nama jalan.. kok lu nggak memgonggong..… https://t.co/qMtB0Mv42d,tolol
2022-06-28 08:35:41+00:00,ahmdaldee,"kalo udah gini giliran ga dikasih pinjem dibilang pelit, nahan
mikir tolol",tolol
2022-06-28 08:35:28+00:00,NobiiChann,"@maybe_amrina @ketololan_tolol Eh iya sempet juga beli yang kayak gini, awet” aja sih dia padahal tak pake tidur juga",tolol
2022-06-28 08:34:50+00:00,daingetjalannya,Gada guna tuh NGLLINK. Buka akun ig cuma buat begituan haha ini tolol banget si👍 https://t.co/p3tFXRpn4U,tolol
2022-06-28 08:34:21+00:00,Thesinnerishere,@mouriranr @ketololan_tolol oiya hehe,tolol
2022-06-28 08:34:04+00:00,Shabecolxz1,makin kesini dunia makin tolol yh https://t.co/CgpXScXxhZ,tolol
2022-06-28 08:33:52+00:00,mondaysenses,@Kpop_insiderSSG apanya yang lol? lu kah yang tolol?,tolol
2022-06-28 08:33:50+00:00,kyqiluc,lolz tolol mksdnya emm,tolol
2022-06-28 08:33:41+00:00,anakanomin,"@kebohejoreborn @ketololan_tolol Sama wkwk, duh jadi nyesel",tolol
2022-06-28 08:33:41+00:00,kimdo0younq,Gw benci banget tai baca typingnya kek orang tolol,tolol
2022-06-28 08:33:34+00:00,baestarblue,"@bblueberrys agak tolol, tp gpp ak juga mau jadi anime dan jadi hokage selanjutnya",tolol
2022-06-28 08:33:28+00:00,bichulae,NGAKAKKKK GW MENGHENINGKAN CIPTA DIRI GW SENDIRI gw santai beud dah walaupun tolol ini sebuah prinsip hidup,tolol
2022-06-28 08:33:19+00:00,lovemaybi,@terqalau @moonareas *laper tolol banget enih jari,tolol
2022-06-28 08:33:10+00:00,rizalyose1980,"@OposisiCerdas Jual cebong aja pak. Lumayan tuh, habus mereka negara aman. Mereka kan tolol semua.",tolol
2022-06-28 08:33:06+00:00,pwciously,@trussiapalagi @forjontor @ketololan_tolol Di toples kali kak? Dikonter2 suka ada toples isinya earphone sm kabel data biasanya 🤣,tolol
2022-06-28 08:32:49+00:00,Buronan_Rezeki,@bluecheesycakes @kebohejoreborn @ketololan_tolol Mantep kok cobain aja beli,tolol
2022-06-28 08:32:42+00:00,thvsihjay,@juhaynatdjebara Hahahha jancok jauh jauh Lo dari Tae gua mksud lu ap kek bg Jeka kek gtu heh tolol kek koncek bantuak kau,tolol
2022-06-28 08:32:36+00:00,Wijenan,"@dama_bang @Hilmi28 Ya ayam sama bebek beda spesies tolol. Laki-laki perempuan sama-sama manusia, kenapa selalu dir… https://t.co/3dNAZJrZY3",tolol
2022-06-28 08:31:57+00:00,liaderliana,"@democrazymedia Uilai lagi politik identitas, sok ngislami nyari pengikut yang tolol bisa dikadali, dasar setan ala… https://t.co/vs4bpnXct8",tolol
2022-06-28 08:31:56+00:00,strinxq,"gini ya tolol gua kasi tau, disini itu bukan soal bayang membayangkan tapi soal orang gang nonmus dijadiin muslim d… https://t.co/HHfkM9Jk8F",tolol
2022-06-28 08:31:54+00:00,perigurinjay,@yakiyaa_ emg tolol tuh anak caoek 😭,tolol
2022-06-28 08:31:48+00:00,IbrahimZ805,@Zombie_9Q @na_dirs Coba kau suru anies tutup semua tempat hiburan malam. Brani gak si yemen tolol itu?,tolol
2022-06-28 08:31:40+00:00,annonsx,"@EastJavaAlter Yeu ena ena berdua, pusing dan paniknya ngajak warga base lo haha tolol",tolol
2022-06-28 08:31:39+00:00,KhoirulArkan,"@FieMaharani77 Bukan maen da ah...
Tolol di puji",tolol
2022-06-28 08:31:00+00:00,ayamgoreng_mcd,"@ketololan_tolol Beli di mr diy 20k beli setahun sekali 🙏🏼 awet buwanget 🙏🏼
Beli 20k di tempat lain gampang modar",tolol
2022-06-28 08:30:38+00:00,rkdhan,@fahrialUP @ketololan_tolol Wkwkwk isukana geus ruksak wkwkwk,tolol
2022-06-28 08:30:35+00:00,seriemphonemata,"@rsnclaw @kebeleteeq @KhabKhunKap @ketololan_tolol mjb kak, kalo earphone nya dipake doang tanpa dengerin apa2 samb… https://t.co/brhtEgC8JK",tolol
2022-06-28 08:30:32+00:00,aylalalalw,rio tolol apa tolol si ga sekali dua kali bangsat ni org stop tolol,tolol
2022-06-28 08:29:51+00:00,macannegara,"Gara gara lo pada bego
Bawa bendera palestine hujat negara sendiri
Tolol https://t.co/zZgAdfy9D7",tolol
2022-06-28 08:29:41+00:00,IraKumala10,"@ketololan_tolol Ku beli yg harga 15 rb, sebulan msih enak la siap itu kaya ada semut nya",tolol
2022-06-28 08:29:01+00:00,hjistar,lama lama banyak orang tolol didunia ini,tolol
2022-06-28 08:28:53+00:00,hal00o0,"@drunkqers liat kelakuanmu yang tolol ini, tolong diperbaiki",tolol
2022-06-28 08:28:47+00:00,ibnurus86968784,@YudiSet16452924 @alisyarief Kliatan tolol nya memg presiden kita..ngurus minyak goreng..harga cabe...bawang aj gk… https://t.co/BQYE2SYN1o,tolol
2022-06-28 08:49:03+00:00,arekeyheyhey,"@leclarius @ry0kiku Iya nih. Abis pensiun jd archon dan gagal mengatur uang, abah zhongli memutuskan buka usaha tenda bakso 👍🏻",gagal
2022-06-28 08:48:36+00:00,Kasman76182831,"@CNNIndonesia Negara gagal kelola.. 
Terjebak hutang.. 
Nyusahin rakyat..",gagal
2022-06-28 08:48:32+00:00,vampire_jalu,"@detikcom Target gagal tercapai, dikira bakal dapetin politisi muda cerdas, ternyata cuma remahan buzzer khusus ibu… https://t.co/LosUGZrHj3",gagal
2022-06-28 08:48:22+00:00,BobKhairool__My,@CKFearless @anwaribrahim Ini proses beberapa siri perbincangan. UMNO berkeras mahu bebaskan kluster mahkamah. Anwa… https://t.co/NogIokeUye,gagal
2022-06-28 08:48:09+00:00,Icangtip_,Bbrp tahun lalu malah saya stress gegara hasil snmptn dan sbmptn saya gagal. Ini kok ada ya manusia begini nih https://t.co/49Szhan3Be,gagal
2022-06-28 08:48:03+00:00,andriiuyy,tai gara2 strada nonton konser jdi gagal bgst,gagal
2022-06-28 08:48:02+00:00,MSandy22,"@Husaini_inter @FansNerazzurri Hoki atau nggak, mereka ttp juara. Sportif aja kita sbg fans, Inter gagal scudetto k… https://t.co/W9RjNl4Cde",gagal
2022-06-28 08:47:57+00:00,apriliadmynti,"Ya ampun, sedih bener cmn mau liburan aja gagal mulu",gagal
2022-06-28 08:47:49+00:00,WSobir,Gagal mencoba,gagal
2022-06-28 08:47:38+00:00,Mismar___,@ai3_art Ini gagal?,gagal
2022-06-28 08:47:17+00:00,fbrrrnnnn,@sbyfess melu alure ae wes. mengko lek gagal kan yo dadi lawakan. iso dievaluasi.,gagal
2022-06-28 08:47:06+00:00,EVILTEXT,@usernamekuitu aku januari kmrn jg gagal tp suka krn adem🌬🌬,gagal
2022-06-28 08:46:49+00:00,bossku_team,@PudinDon @megatppanjialam @TAzuanDA @datotansriddk @themediaxpress @Bossbm17 @davetoh_2020 @PREMPUCHONG… https://t.co/gi9MrjjsFc,gagal
2022-06-28 08:46:42+00:00,irwanblr,"@AyubiZulfan @na_dirs Uda jelasin dgn kalimat baik2 msh gagal paham 😅,",gagal
2022-06-28 08:46:34+00:00,ezaraidd,"Aku juga ada handsfree yang menurutku cukup mahal. Dan itupun tidak bertahan lama, bukan karena product nya gagal a… https://t.co/elA23NCgH1",gagal
2022-06-28 08:46:28+00:00,brrrrrrrrrro,"time nak jpj test tu ada cakap kat pemeriksa ""cik nanti tolong tunjuk jalan, saya tak berapa bagus sangat bab ingat… https://t.co/JvUmbZM7Yf",gagal
2022-06-28 08:46:23+00:00,urlply,cie otw gagal taruhan,gagal
2022-06-28 08:46:17+00:00,mass_errr,"Stop bandingkan pencpain lu sama org lain, stiap org bda jalan nya, ngga usah minder liat og lain udah sukses di us… https://t.co/hl8ggPNCGY",gagal
2022-06-28 08:45:39+00:00,BPJSTKinfo,"@DonnyRus 6. Nama perusahaan;
7. Nomor handphone;
8. Alamat email;
9. Kendala pengkinian data: (gagal foto biometri… https://t.co/sw2ujlSOaS",gagal
2022-06-28 08:45:37+00:00,budi_seth,"@BetaKopites Heskey, morientes, voronin, crouch, carroll, balotelli, benteke, lambert, solanke dan maaf lord origi… https://t.co/FAT4Ub41UG",gagal
2022-06-28 08:45:37+00:00,Om_sipil,"Tidak ada yang gagal.
Seorang ayah (sosok) ayah tidak pernah gagal.
Kembalilah ke ibumu nak https://t.co/zYV7jJG3DK",gagal
2022-06-28 08:45:25+00:00,yoongisexiest,"Hrus irit2 kuota ni, gara2 download dmd konser ni pasti anjir gagal mlu jdinya boros bgt😔",gagal
2022-06-28 08:45:22+00:00,swastamitagvrlz,Gagal makan milidi lagi,gagal
2022-06-28 08:45:04+00:00,oureocone,@nsylhc tulus kalo bikin lagu ga pernah gagal si t___t,gagal
2022-06-28 08:44:47+00:00,bellezzasky,"rangkuman dunia bulan ini.. srilanka bangkrut gabisa bayar pns, russia gagal bayar utang gara gara euroclear, indon… https://t.co/P5HeKJeLmZ",gagal
2022-06-28 08:44:39+00:00,404blinks,"@sseoyoonie @woOozj Hah? Sejak kapan ydm gagal? Yedam kuliah tahun ini, jihoon sendiri yang bilang waktu fansign. K… https://t.co/Je3t8vw2Mp",gagal
2022-06-28 08:44:30+00:00,THapray,"@alisyarief nurunin harga migor aja gagal ...
😁😁😁😁😁",gagal
2022-06-28 08:44:26+00:00,AutumnPalmate,"@Cuwit71271141 Bisa kak udah kebuka dari malam tadi kalo punyaku. udah dapet token pembayaran juga, tapi pas mau bayar malah gagal terus.",gagal
2022-06-28 08:44:23+00:00,DPRIANx25,@21xCHW Gua gagal paham Ung,gagal
2022-06-28 08:44:19+00:00,BPJSTKinfo,"@DonnyRus Bank yang bekerja sama dengan BPJamsostek yaitu Bank BRI, BNI, BJB, BTN dan Mandiri. Namun, jika terjadi… https://t.co/x1LY0TdtgD",gagal
2022-06-28 08:44:09+00:00,kdrch_,@nebularoseheart Dua kali karena yg satu gagal ?,gagal
2022-06-28 08:44:08+00:00,YehezkielSugiy1,@syzuhri @junimendo007 @TutiPufi @nerva_antoninus Maslahnya tahun perubahan iklim yang membuat panen gagal. Ga yaki… https://t.co/bGEuzmroxS,gagal
2022-06-28 08:44:03+00:00,Dholvie_Mamonto,Sebab reklamasi yg didukung Opung Luhut mentri segala urusan pun bisa gagal di tanagan Anies...… https://t.co/lCJwaTDH3A,gagal
2022-06-28 08:43:52+00:00,EddyCodoMrTaboh,@koppatv BUKAN BERMAKNA GAGAL SELAMANYA TETAPI ?! FAM NAK MENARIK BALIK PENGAMBILAN PEMAIN NATURALISASI KERANA PENGURUS KIM MEMERLUKAN ?!,gagal
2022-06-28 08:43:48+00:00,BPJSTKinfo,"@DonnyRus Perihal kendala gagal pengkinian data, dapat kami informasikan apabila untuk keperluan klaim dana Jaminan… https://t.co/uKobhigNum",gagal
2022-06-28 08:43:38+00:00,tribunkaltim,"Dua Kali Gagal, Celine Evangelista Beberkan Hal Terpenting dalam Berumah Tangga, PERCAYA
https://t.co/TEXOLD7MKk… https://t.co/Sl3w74UDUd",gagal
2022-06-28 08:43:19+00:00,aromadhona75,Yang kau sukai belum tentu baik bagimu. Sebagian kesenangan adalah cara gembira untuk gagal,gagal
2022-06-28 08:43:12+00:00,dincny,"@Snowyymapu Semangat💖 Gapapa sekarang gagal, dikata""in, aku kadang juga gitu, tp percaya masa depannya bisa jadi ka… https://t.co/1deTp1V7dM",gagal
2022-06-28 08:42:58+00:00,olioogio,@sturgian Sini kak coba unblock https://t.co/uOAJ5FKzuz gagal gk usa bayar https://t.co/Z6krAOiQ1A,gagal
2022-06-28 08:42:58+00:00,rizkirentisia,Hujan tidak pernah gagal untuk menarik kemasa-masa yg bahkan tidak pernah terpikirkan lagi saat senggang,gagal
2022-06-28 08:42:26+00:00,chaheryeong,orang sukses adalah org gagal yang tidak menyerah https://t.co/70lYxUOqKM,gagal
2022-06-28 08:42:25+00:00,0verthelazydog,@otongkoil Gagal Gantang https://t.co/oGeISC4xp6,gagal
2022-06-28 08:42:23+00:00,antjuk77,@zhekoes @wulandari_aria @AK__aja ...dan selalu gagal fokus dengan pak Wagub. Itu mau nangis karena pasti jadi bamp… https://t.co/jz8UidRyYA,gagal
2022-06-28 08:42:18+00:00,nuuraimuni,"2 kali. 1st time exam sangkut dekat simpang jalan, kesalahan ialah selekoh makan jalan. JPJ tu minta berhenti tepi… https://t.co/h4FXwp6uh7",gagal
2022-06-28 08:42:16+00:00,koppatv,"Kenapa De Paula dibeli JDT sedangkan sehingga sekarang beliau tidak ada minit permainan?
Hanya kerana Johor tidak… https://t.co/9hMeLNhar8",gagal
2022-06-28 08:42:15+00:00,InvestorID,Moody's Konfirmasi Rusia Gagal Bayar Utang https://t.co/5tVAgfQ2f7,gagal
2022-06-28 08:42:13+00:00,qnan_zp,"mencoba hal baru dgn terus mencoba bila gagal, terus mnrus lakukan...trial and error...maka suatu saat psti menemuk… https://t.co/6NuiTIUbmZ",gagal
2022-06-28 08:41:48+00:00,1234Mhmm,"14: gagal masuk smp negeri
16:gagal masuk sma negeri
19: ga lolos sbmptn,snmptn,snmpn,mandiri
20: gap year gagal la… https://t.co/YxcLOQwdQ9",gagal
2022-06-28 08:41:44+00:00,rahmatin_alfa,"aku belum gagal. aku hanya berhenti disebuah koma, masih ada ba'it kalimat yang kutempuh sebelum titik terakhir berjumpa.",gagal
2022-06-28 08:41:29+00:00,rrenebaes,Jjur cape main pjsekai gagal fullcomb mulu,gagal
2022-06-28 08:41:23+00:00,neveertheiess,atira gagal ga pake jilbab pas sma 👍,gagal
2022-06-28 08:41:03+00:00,sariagri_id,Rupiah Selasa Sore Gagal Bertahan Jadi Rp14831 per Dolar AS https://t.co/YG5OhmEhUg #sariagri #pertanian,gagal
2022-06-28 08:40:40+00:00,RicedAnus,"proses proses proses proses usaha gagal. bangun lagiiii. jatuh kena suplex, gapapa. nama jg manusia",gagal
2022-06-28 08:40:13+00:00,LopikaArtha,"Mantap pak Anies ,,👈👌🏽👌🏽😊
Simak Baik2 ya Videonya .Biar gx gagal fahan.. 👈👈👌🏽😉😉 https://t.co/AN6sAOis2L",gagal
2022-06-28 08:40:04+00:00,SarahUms,Gagal sekali kt bukit 🤢 https://t.co/XVO9MJktbD,gagal
2022-06-28 08:39:58+00:00,hzrt_,Punyalah maki hamun kerajaan kleptokrat la gagal la. Sekali dapat sokongan dari kerajaan gagal/kleptokrat terus auto suci 😂😭,gagal
2022-06-28 08:39:37+00:00,BengkeltanahONE,@M45Broo_ Manusia gagal,gagal
2022-06-28 08:39:16+00:00,VanillaBeanJoel,"Berawal dari iseng nonton akhirnya jadi salah satu anime favorit. Singkat, padat, seru, dan bikin gagal move on 👍 https://t.co/5stsbRzHOn",gagal
2022-06-28 08:38:42+00:00,4dwyh_,"@brgsjks 3 kali baru lulus. Lesen auto
1st gagal dua2
2nd gagal litar
3rd baru lulus 🤣",gagal
2022-06-28 08:38:31+00:00,sahiloviie,aku gagal menjadi kul gara2 zar dan acel,gagal
2022-06-28 08:38:03+00:00,Takinchi,"Kesentil nggak egonya dikatain ‘gagal mulu’ sama Hanum, Pak? 😂🤣 https://t.co/cX50K4Qm41",gagal
2022-06-28 08:38:00+00:00,PasmanLimamenit,"Ketika gagal, tdk perlu mencari2 kesalahan org lain. Cukup dipelajari, spy tidak perlu mengulangi kesalahan yg sama lagi.",gagal
2022-06-28 08:37:59+00:00,Adhitya551,"Jika kamu gagal mendapatkan sesuatu, hanya satu hal yang harus kamu lakukan, coba lagi!",gagal
2022-06-28 08:37:54+00:00,tidnjem,"@diorkibum Download mvnya pke modem smartfren yg digantung di atap, nunggu 2 jam, terdownload 99% lalu gagal.",gagal
2022-06-28 08:37:38+00:00,ajudannyai,"@shhaarrlls aku juga suka gagal kalo ambil selca kayak gini
pertama, hp butut
kedua, tangan suka tremor",gagal
2022-06-28 08:37:37+00:00,QueenyoonaRP,"""Kau gagal tetapi masih bisa mampu bangkit kembali,karena itu menurutku arti dari kuat yg sebenarnya"" (Hinta Hyuuga)",gagal
2022-06-28 08:37:33+00:00,na_dirs,"Meminta menghormati LGBT, lantas dianggap setuju dg mereka.
Meminta pikirkan nasib karyawan Holywings, lantas dian… https://t.co/xYBwLLLXWq",gagal
2022-06-28 08:37:19+00:00,ssya,"wta shoope lg error kah? gagal mulu
Sfu #zonauang #zonajajan https://t.co/fdoBxrFJ2P",gagal
